timestamp,harness_version,config_fingerprint,endpoint_name,provider,model,base_url,thinking_effort,max_tokens,release_version,adaptive_thinking,checker_timeout,prompt_style,problem_id,difficulty,problem_number,run_idx,request_status,stop_reason,input_tokens,output_tokens,ttft_s,gen_time_s,generation_wall_s,total_wall_s,tokens_per_s,passed,error_type,error_message
2026-07-04T08:33:02.498075+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,1,completed,end_turn,761,30084,347.056259,11.362470,354.889249,358.453913,84.770,True,,
2026-07-04T08:39:03.846772+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,1,completed,completed,574,6585,30.884394,1.267530,31.309129,32.290830,210.322,True,,
2026-07-04T08:39:39.157929+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,2,completed,completed,574,10803,49.292962,1.581189,49.740835,51.078274,217.186,True,,
2026-07-04T08:40:32.799211+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,2,completed,end_turn,761,21052,249.811931,10.327452,253.866785,260.163821,82.925,True,,
2026-07-04T08:44:56.108608+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,3,error,,,,,,,,,,RuntimeError,Anthropic endpoint returned no streamed output text
2026-07-04T08:51:32.242483+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,3,completed,completed,574,7470,34.385320,1.079382,34.682844,35.589132,215.380,False,,
2026-07-04T08:52:10.952028+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,1,completed,completed,549,5052,22.234196,1.560819,22.820307,23.914064,221.382,True,,
2026-07-04T08:52:37.303804+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,1,completed,end_turn,767,11625,109.063695,14.517860,120.077804,123.669030,96.812,True,,
2026-07-04T08:54:43.910364+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,2,completed,end_turn,767,8298,74.831272,11.348517,83.276160,86.340689,99.644,True,,
2026-07-04T08:56:13.069144+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,2,completed,completed,549,6511,31.626353,1.389474,32.167146,33.111360,202.411,False,,
2026-07-04T08:56:48.609964+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,3,completed,completed,549,5413,24.825478,1.384090,25.161397,26.340555,215.131,True,,
2026-07-04T08:57:17.784424+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_g,hard,29,3,completed,end_turn,767,10355,98.146988,17.249568,110.510601,115.658561,93.701,True,,
2026-07-04T08:59:15.985716+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,1,completed,end_turn,741,4898,52.340806,8.141827,57.572194,60.487731,85.076,True,,
2026-07-04T09:00:19.448981+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,1,completed,completed,542,2918,15.168951,0.449580,14.763643,15.704037,197.648,False,,
2026-07-04T09:00:37.521046+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,2,completed,completed,542,3502,17.500651,0.550450,17.561091,18.203024,199.418,True,,
2026-07-04T09:00:58.495862+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,2,completed,end_turn,741,4041,36.165701,10.767194,43.963737,46.943417,91.917,True,,
2026-07-04T09:01:48.166250+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,3,completed,end_turn,741,3602,34.134054,9.519211,40.579738,43.665368,88.764,True,,
2026-07-04T09:02:34.443867+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc397_e,hard,30,3,completed,completed,542,2453,12.786598,0.543562,12.219985,13.413499,200.737,False,,
2026-07-04T09:02:50.537726+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,1,completed,completed,285,1349,6.365776,0.316179,6.094009,6.783190,221.365,False,,
2026-07-04T09:02:59.368061+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,1,completed,end_turn,448,893,9.447296,2.208224,8.411851,11.682742,106.160,True,,
2026-07-04T09:03:15.477271+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,2,completed,end_turn,448,716,7.578206,2.454339,6.611484,10.056514,108.296,True,,
2026-07-04T09:03:28.239075+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,2,completed,completed,285,1259,6.545309,0.211294,5.870119,6.827642,214.476,False,,
2026-07-04T09:03:37.383418+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,3,completed,completed,285,1099,4.977658,0.269556,4.749259,5.321232,231.405,False,,
2026-07-04T09:03:44.863837+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_f,hard,31,3,completed,end_turn,448,739,7.974675,2.073101,6.854954,10.163270,107.805,True,,
2026-07-04T09:03:57.856614+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,1,completed,end_turn,1103,2981,26.925795,8.225412,31.913727,35.164302,93.408,True,,
2026-07-04T09:04:35.651653+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,1,completed,completed,815,694,3.663056,0.242941,3.006577,3.990784,230.827,False,,
2026-07-04T09:04:41.776030+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,2,completed,completed,815,649,3.548070,0.437168,3.208534,4.185023,202.273,False,,
2026-07-04T09:04:48.144454+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,2,completed,end_turn,1103,2250,22.587575,5.236452,24.129782,27.840276,93.246,True,,
2026-07-04T09:05:18.559723+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,3,completed,end_turn,1103,2739,22.728962,9.207049,28.050056,31.957151,97.647,True,,
2026-07-04T09:05:53.532007+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_d,hard,32,3,completed,completed,815,636,3.220024,0.253470,2.659581,3.547887,239.135,False,,
2026-07-04T09:05:59.756337+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,1,completed,completed,688,12008,57.547255,0.562410,57.566980,58.343874,208.592,False,,
2026-07-04T09:07:01.259479+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,1,error,,,,,,,,,,RuntimeError,Anthropic endpoint returned no streamed output text
2026-07-04T09:14:28.027952+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,2,error,,,,,,,,,,RuntimeError,Anthropic endpoint returned no streamed output text
2026-07-04T09:21:55.644435+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,2,completed,completed,688,25504,120.155138,0.777698,118.812205,121.082553,214.658,False,,
2026-07-04T09:23:59.806062+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,3,completed,completed,688,17558,80.190714,0.760917,80.944202,81.581713,216.915,False,,
2026-07-04T09:25:24.942737+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,3,completed,end_turn,958,21986,281.034602,11.134287,288.760497,292.173440,76.139,False,,
2026-07-04T09:30:20.254007+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,1,completed,end_turn,735,13166,168.025058,8.721843,172.089071,176.762067,76.507,True,,
2026-07-04T09:33:20.223227+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,1,completed,completed,529,5120,25.912593,0.676521,25.232756,26.667362,202.911,True,,
2026-07-04T09:33:49.674390+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,2,completed,completed,529,4388,21.745987,0.320218,21.448586,22.144899,204.582,False,,
2026-07-04T09:34:14.594206+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,2,completed,end_turn,735,7584,93.708758,6.844572,96.625942,100.577093,78.488,False,,
2026-07-04T09:35:58.351699+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,3,completed,end_turn,735,4429,47.707797,7.770214,51.507360,55.675684,85.988,False,,
2026-07-04T09:36:56.953481+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_e,hard,34,3,completed,completed,529,5790,28.568538,1.159736,28.809601,29.813323,200.975,True,,
2026-07-04T09:37:29.566174+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,1,completed,completed,466,584,2.199302,0.289036,2.077335,2.621548,281.129,True,,
2026-07-04T09:37:34.679237+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,1,completed,end_turn,609,736,8.752951,4.259615,6.719940,13.107102,109.525,True,,
2026-07-04T09:37:50.570996+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,2,completed,end_turn,609,842,7.559837,5.265261,7.304022,12.851352,115.279,True,,
2026-07-04T09:38:06.211437+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,2,completed,completed,466,604,2.036987,0.576996,1.965601,2.680469,307.285,True,,
2026-07-04T09:38:11.351126+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,3,completed,completed,466,663,2.319840,0.513445,2.428314,2.938274,273.029,True,,
2026-07-04T09:38:16.463173+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc399_f,hard,35,3,completed,end_turn,609,844,7.566004,4.922070,7.956697,12.490415,106.074,True,,
2026-07-04T09:38:31.342076+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,1,completed,end_turn,659,928,8.541423,4.350671,8.665809,12.937652,107.088,True,,
2026-07-04T09:38:47.589627+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,1,completed,completed,487,758,3.460432,0.255661,2.897536,3.819965,261.602,True,,
2026-07-04T09:38:54.389375+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,2,completed,completed,487,1313,5.519076,0.177487,5.170679,5.794233,253.932,True,,
2026-07-04T09:39:03.125849+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,2,completed,end_turn,659,1522,12.928006,5.840492,14.861491,18.841596,102.412,True,,
2026-07-04T09:39:25.530675+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,3,completed,end_turn,659,844,9.663459,2.676711,8.322361,12.363727,101.414,False,,
2026-07-04T09:39:40.590435+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_e,hard,36,3,completed,completed,487,1468,6.421886,0.146900,5.919313,6.644316,248.002,True,,
2026-07-04T09:39:50.531926+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,1,completed,completed,1022,8792,40.419821,2.179699,42.044086,42.763112,209.114,False,,
2026-07-04T09:40:36.128807+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,1,error,,,,,,,,,,RuntimeError,Anthropic endpoint returned no streamed output text
2026-07-04T09:48:48.005018+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,2,error,,,,,,,,,,RuntimeError,Anthropic endpoint returned no streamed output text
2026-07-04T10:00:50.952582+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,2,completed,completed,1022,8697,41.705657,1.433686,41.833699,43.290686,207.895,True,,
2026-07-04T21:20:04.371159+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc388_f,hard,3,1,completed,end_turn,769,12601,143.523127,10.732581,149.889293,154.385435,84.069,True,,
2026-07-04T21:22:44.574905+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc389_g,hard,5,2,completed,end_turn,818,15281,170.892846,14.878921,182.031170,185.842342,83.947,True,,
2026-07-04T21:25:56.678837+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc390_g,hard,9,3,completed,completed,507,5952,23.619640,2.586547,25.062547,26.445262,237.486,True,,
2026-07-04T21:26:30.274095+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc397_f,hard,28,3,completed,end_turn,761,15631,168.013805,16.203224,180.821780,184.279774,86.444,True,,
2026-07-04T21:29:38.943515+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,1,incomplete,max_tokens,958,32000,,0.000000,450.841222,460.125912,70.978,False,,
2026-07-04T21:37:23.497355+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc398_g,hard,33,2,incomplete,max_tokens,958,32000,,0.000000,434.304843,437.555842,73.681,False,,
2026-07-04T21:44:45.519042+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,1,incomplete,max_tokens,1420,32000,,0.000000,474.289860,478.812177,67.469,False,,
2026-07-04T21:52:48.876284+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,2,incomplete,max_tokens,1420,32000,,0.000000,464.318894,468.588737,68.918,False,,
2026-07-04T22:00:42.043630+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,3,completed,completed,1022,10762,50.307122,2.511644,50.952191,53.016860,211.218,True,,
2026-07-04T22:01:39.201480+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,abc400_g,hard,37,3,incomplete,max_tokens,1420,32000,,0.000000,458.776154,462.342397,69.751,False,,
2026-07-04T22:09:25.818484+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,1,incomplete,max_tokens,1861,32000,,0.000000,424.247044,428.606102,75.428,False,,
2026-07-04T22:16:39.044949+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,1,completed,completed,1480,25400,129.488344,5.732722,133.500371,135.520945,190.262,True,,
2026-07-04T22:19:06.150210+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,2,completed,completed,1480,18349,89.561849,2.664989,90.813453,92.380710,202.052,False,,
2026-07-04T22:20:53.893391+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,2,incomplete,max_tokens,1861,32000,,0.000000,377.045968,381.015605,84.870,False,,
2026-07-04T22:27:19.428678+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,3,incomplete,max_tokens,1861,32000,348.524657,9.792495,354.287824,358.360070,90.322,False,,
2026-07-04T22:33:22.160363+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_c,hard,38,3,completed,completed,1480,17472,87.351329,2.952570,88.356646,90.617198,197.744,False,,
2026-07-04T22:34:56.969400+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,1,completed,completed,904,5374,26.013272,1.133341,25.645902,27.354988,209.546,False,,
2026-07-04T22:35:28.242526+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,1,completed,end_turn,1180,13588,144.942896,10.955876,152.048121,155.938095,89.366,False,,
2026-07-04T22:38:08.192944+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,2,completed,end_turn,1180,19117,206.776176,14.318967,217.298814,221.155888,87.976,False,,
2026-07-04T22:41:53.407103+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,2,completed,completed,904,7669,37.108853,1.147978,36.802526,38.456406,208.382,False,,
2026-07-04T22:42:36.018251+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,3,completed,completed,904,5569,25.869477,1.764352,26.504215,27.751582,210.118,False,,
2026-07-04T22:43:07.748638+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_a,hard,39,3,completed,end_turn,1180,24904,293.483724,15.100888,304.467593,308.618081,81.795,False,,
2026-07-04T22:48:20.408611+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_d,hard,40,1,completed,end_turn,1204,11025,112.009904,11.564649,119.885596,123.621415,91.963,True,,
2026-07-04T22:50:28.199718+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_d,hard,40,1,completed,completed,894,5756,28.064624,0.886479,27.067635,29.147399,212.652,True,,
2026-07-04T22:51:02.472415+00:00,3,48229f9536677007,openai-model-fast-v6-hard1-80-xhigh-v3,openai,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,https://api.openai.com/v1,xhigh,32000,v6,True,6,OpenAIChat,arc190_d,hard,40,2,completed,completed,894,10817,51.233319,1.820414,51.709745,53.197086,209.187,True,,
2026-07-04T22:52:00.852346+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_d,hard,40,2,completed,end_turn,1204,14521,160.346320,10.438650,166.179764,170.828408,87.381,True,,
2026-07-04T22:54:55.979987+00:00,3,97792492a7126b72,anthropic-claude-fable-5-v6-hard1-80-xhigh-v3,anthropic,claude-fable-5,,xhigh,32000,v6,True,6,OpenAIChat,arc190_d,hard,40,3,completed,end_turn,1204,13020,133.525724,11.409208,141.363480,144.978663,92.103,True,,
